vd_id,vd_title,create_time,author_uid,author_nickname,enterprise_verify,likes,shares,collects,img_url
7490381420196597028,#原创视频 #创作者扶持计划 #搞笑动画 #涨知识 #原创作品,2025-04-07 09:45:54,2777784136774948,晶晶动漫,,42,2,15,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o8BmKjgQE2DA8CgFyoB3nnX4yDDA9ADWQeKrfZ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=HioSGJJTCSUpuCGuugzxlMwe7BU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131130569DFD5994A51E66392A2B
7484773365257899323,#小孩子看的儿童视频,2025-03-23 07:03:45,4194013235907243,奥特曼不睡觉,,15189,28,1400,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/ogGEkQ7bIN7Ae53ExfuDfES9G7AFAA0wA9VnQa~noop.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=yRs3csB%2BTO5e%2FKfzAvZzDW%2F%2BJek%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&biz_tag=pcweb_cover&l=20250413113119CB623D6528B9C73752E3
7459047578575899904,#奥特曼儿童动画片 #3到6岁儿童益智早教动画 #儿童动漫 #动画视频 #儿童爱看的抖音,2025-01-12 23:14:59,2714008667569016,奥特小宝贝,,55379,918,10703,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/oMO9iDgFQANwL0AA3AuEfYxACIE9gAF9nHCZOf~noop.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=O5U%2FEgFvu0wexv8lIEfWIVgPrZc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&biz_tag=pcweb_cover&l=202504131131326A7ED57915DD4C371EB3
7484477140147195194,"儿童睡前故事《贪吃辣条的严重后果》
朵朵儿童睡前故事：儿童行为习惯养成—《贪吃辣条的严重后果》
#儿童睡前故事 #哄睡 #绘本 #吃辣条的宝宝 #启蒙早教",2025-03-22 11:54:00,332515661592042,朵朵儿童睡前故事（可教学）,,1953,466,1380,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oANH1LIPIQmQAoeeMeeeuiHAZKgreGhiMDWFXU~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=A6SvvvL328oKzlKHDFrR8J7V108%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311320219E45BE0FA743638E44A
7480523712417090875,"儿童睡前故事《贪吃糖果的后果》
#儿童故事 #儿童睡前故事 #绘本动画 #3-6岁儿童睡前故事推荐 #早教启蒙",2025-03-11 20:12:39,332515661592042,朵朵儿童睡前故事（可教学）,,215,51,120,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oMlUEAfDeQzE9mnAAKvIL0tCQCLAiEieFDhIQw~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=mlIuxqQyyiBk1ukoP523STPNFKI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311321359CB1710D3E6553827DE
7489864521599831347,#搞笑 #看一遍笑一遍 #亲子互动 #欢乐时刻 #3到6岁儿童益智早教动画,2025-04-06 00:20:27,7425894979920757817,夏淳淳38,,5327,269,3134,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/osq9aLGX7BBCPQFlvxIQCxCAWCfAFPeb4Peg9L~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=qxSlOQQhKfv8AjyP2mlAimGMHAA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311322559076E37BD4DB037D3F7
7456403744087919926,#儿童动画 #儿童玩具 #3到6岁儿童益智早教动画 #儿童益智玩具 #早教益智玩具,2025-01-05 20:15:10,3094452167257113,小瑞瑞,,3553,30,1316,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4B5yQQAEEAFwEn7re7zhefZsdDgBCVQHD6Oo0~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=I1cDQJP8tB%2B2RiIl7Es8vLTz9g8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131132377E6B22ED47F09F37B334
7487525896702774588,#奥特曼儿童动画片 #儿童玩具,2025-03-30 17:04:43,7473487453510239290,吃瓜群众,,47,3,31,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oAQApFnWQCGsE6D2QfHqfeEwEDCLI6m6KDgA9S~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=dpp4yoeVVApGGCZ961JdlQXC2io%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113312AE54F780D59CB0387EF0
7429964896210619648,#奥特曼儿童动画片 #儿童视频 #奥特曼 #儿童动画 #奥特曼动画片儿童3-6岁,2024-10-26 14:18:48,4457892971297163,用户927271613228,,7771,133,4838,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oEW2AkfDCQjf94nACEgi4HUI5B6AYElzFCKhQg~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=GmFEs9gK91zkaYn1kkSPEM5Zjf0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113323A16D224D700EA637C7AA
7434440959280041256,#儿童动画 #儿童启蒙早教益智动画片 #3到6岁儿童益智早教动画 #儿童益智动画片 #0-3岁儿童启蒙动画片,2024-11-07 15:48:12,4457892971297163,用户927271613228,,315,18,127,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oAqeOLEsALS75GoAIacBTvFeYKIBWO9EACCsIf~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=rAu%2ByXSEljVkTKklJ%2BCXMFv1dBo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131133352F3B3237C2518437EBDB
7432914510538722612,#儿童 #儿童视频 #3-6岁儿童动画视频 #动画片儿童视频3-6岁 #儿童启蒙早教益智动画片,2024-11-03 13:04:48,4457892971297163,用户927271613228,,54,4,45,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oc9ne43jzICCAhA3BBkiSAIiISBCbPAoZgfUHV~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=8YFdALoJYhmOLds01CIARVVuoMw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131133452635E4110592E73874ED
7431784329300315432,#儿童视频 #仙人掌 #动画片儿童视频3-6岁 #3到6岁儿童益智早教动画 #动画片,2024-10-31 11:59:03,4457892971297163,用户927271613228,,100,9,56,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oknCuAfihgkIzvxCCIBAevAyvDIkikAbB68YAj~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=n727hn86XRDyrDr7tSe3ysPREUE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131133573DE29D64933B5D396949
7434888906820029731,#迪士尼在逃公主 #爱莎公主 #迪士尼公主 ##爱莎公主 #艾莎公主视频动画片,2024-11-08 20:46:19,4457892971297163,用户927271613228,,339,20,183,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocDBmfAcUAy7DeXQFOxEA9CEEBXFQL5oOJfMOB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=v3Gm88HJt%2FA8W%2FRweybhTbGj7NQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113408D3226C36D09D2237E7DB
7467945182395141395,#儿童动画 #儿童工程车动画片大全 #小卡车儿童视频3-6岁 #挖掘机视频 ##动画小故事,2025-02-06 07:50:00,7409566590028940348,萌萌看动画,,9376,63,3795,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ooEcQC3f3oPQ5yA9teon5CFnO0mDl1gAAg4QGB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=l3h46XLLxakWHKRhxRWzSiGMC9o%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131134198D180F62264150371B71
7489381702477860146,#启蒙早教 #3到6岁儿童益智早教动画 #动画 #原创 #猎奇,2025-04-04 17:09:21,3762987715269772,黑熊小李,,4661,28,1835,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o0h9BP5pAihNIco2CBzgiBHvIQeeA4HSHAOLFi~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=D6Enmm6%2F%2BVNEpXtw6qNZW%2FNYBQk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113430D3226C36D09D2237F3E0
7461800958368943400,#儿童简笔画 #儿童动画 #动画小故事 #动画视频 #疑似ai生成,2025-01-20 09:19:21,92715142238,乐乐媽,,720,63,435,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ogeARJDyFc7vjpNjW9naABGAMmmQQCCfgnao6E~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=ILfiw57KKnLepbdoBYoZF92MTWQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131135183F1E61B105A6CF3A5E1C
7458788122306891047,#游戏小游戏小游戏小游戏 #秀出你的游戏神操作 #玩游戏我是认真的 #是时候展现真正的技术了 #内容启发搜索,2025-01-12 06:30:24,71260414637,旺旺游戏推荐,,937,11,520,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okliFABBIbeDShL91f0uCIXCzQW89BI6wBigAA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=dQB%2FqpdP9%2B8sYuD4o49afR2KV4w%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113529F578A5AF0C7536387490
7465939317962116411,#奥特曼儿童动画片 #奥特曼3-6岁儿童动画片,2025-01-31 12:57:52,2124682405350967,你的赛罗酱,,5178,49,1790,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oE0FcA4zFeDF6EQnenFfECwcXWWMhCQO9KDlAH~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=ClhHkIGTywg3Qj50L5iJcGvjhuE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113540B0955F719F016E39477A
7464913540835511611,肺雾#特摄剧 #奥特曼 #贝利亚奥特曼,2025-01-28 18:37:13,4182966724472959,海辞.,,65,320,9,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o0W9DEwTITnBerA1ICYZMeFCDmgTsEfLx5AvCR~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=t6O%2BptsUUFY6UySOUzhj9l%2B5Wio%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113550D8EC0FDA126F8A3816B5
7473442183702433059,"汪汪队变身大海怪 准备好在“狗狗巡逻队僵尸海怪来袭”中体验史诗般的水下战斗吧！看着狗狗巡逻队小狗变成僵尸海怪，一个比一个更可怕。它们的眼睛闪闪发光，身体腐烂，能力强大，在黑暗、暴风雨的大海中恐吓船只。动作激烈，赌注很高，你一定不想错过这场惊心动魄的冒险！🌊🧟‍♂️🐾
#儿童动画 #科幻 #动画短片 #汪汪队 #我在抖音看动画",2025-02-20 18:16:24,101313969702,看世界,,2231,45,1122,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oM0Fe2BfIElIs24EfAeH3DPI2I9nYj9fAAbFKs~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=9d2tW4%2F6XCv%2BeFzNMTNmGdTMWZ4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131136045FFB5AFB8A4432392B57
7489008720639266100,汪汪队狗狗们 变身诡异的幽灵僵尸！ 汪汪队狗狗们 变身诡异的幽灵僵尸！#汪汪队 #僵尸 #幽灵,2025-04-05 18:00:00,101313969702,看世界,,299,20,210,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/osFjCPYdBAzzinBATuiT5vIkeBNIPL7g6xeSNA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=6PB7q7jMe0bdvA7wrc0X9xVXNyo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113615965326326C85DA381AD3
7486028237747785023,汪汪队成员变身飞马！ #独角兽变身 #我在抖音看动漫 #汪汪队 #狗 汪汪队成员变身飞马！,2025-03-26 19:20:00,101313969702,看世界,,66,1,34,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocpVINki6DA2tKZvS7FmA9nBnAfgTBq4I3fqjE~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=Pxxq%2BUhSq2BQvIU8Ca2RNbnGb%2Fw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311362681D74106C872E7388FAE
7483463873924713769,汪汪队变身可怕的僵尸狗！ #儿童动画 #动画短片 #汪汪队 汪汪队变身可怕的僵尸狗！,2025-03-19 20:25:00,101313969702,看世界,,1008,8,446,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/osLaq3g7fAI1N1rABBezI2BrmiACiASQlUQIP9~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=AGEtZwpTKCE51ZaK6ScZuL3%2Fa8k%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113637687780617751DE38D51A
7483123535829929243,汪汪队立大功的小狗们变成了吸血鬼！ #我在抖音看动漫 #汪汪队 #动画剪辑 #儿童动画 汪汪队立大功的小狗们变成了吸血鬼！观看阿奇、毛毛、天天和其他角色如何长出尖牙、披上斗篷，化身为夜行生物。,2025-03-18 20:26:14,101313969702,看世界,,614,4,259,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIJmc9QAA7yIZAPinhLZibzP8kiXIzAlZBIDT~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=kBshZ%2BY5EKWY1bQAnRP7vU7AVhI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131136494F6742B82D757337C38B
7477868008619183379,汪汪队狗狗们变成了小而可怕的怪物，会怎么样？ #汪汪队 #儿童动画 #动画 如果您最喜欢的汪汪队小狗变成了小而可怕的怪物，会怎么样？🐶👹 看着这些小动物在各种美味的菜肴上搭建梯子——从奶酪披萨到粘稠的巧克力蛋糕！🍕🍰🔧 这些怪物小狗拥有小巧的工具和怪异可爱的外表，正在执行一项与众不同的任务！准备好在这个独特的转变中体验创造力、乐趣和一丝恐怖吧！不要忘记点赞、评论和订阅更多精彩的汪汪队狗狗重塑！,2025-03-04 18:28:00,101313969702,看世界,,570,11,257,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ow8T1f9ABPCQYBAGHfMkGPA1jBU96y7eWWRBYn~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=H7XGei15xkUx0E9klZFhKE7q9TI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113700A007AED821364039CDCE
7470409832823082280,#二次元 #动画小故事 #儿童动画片小视频 #启蒙早教,2025-02-12 14:05:50,4457893008529483,容容动漫,,5667,49,2903,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oEKBiB9HhA7iOqxsIBakifwiCO1LzIAR2AdegI~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=90OFafi%2B9ug21KsA2%2B5Ia3LiRDg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131137124F6742B82D757337CF87
7460657806849445120,危险游戏 #动画 #画画 #简笔画 @抖音青少年 @抖音创作小助手 @抖音小助手,2025-01-17 07:24:20,93460461776,炯炯简笔画,,4677,127,2383,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/okV2BeVFGBGPLaeBjJIlyhISECEIfgnA2a74oA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=DQR3gAG52D3dfyJxEBMpmys%2FQpo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311372434A4AC7A832F2C38F456
7467858817045368064,赛罗奥特曼分手了#赛罗奥特曼 #赛罗奥特曼 #二次元 #奥特曼儿童动画片,2025-02-05 17:07:01,1291289211972259,奥特宝宝,,117,0,51,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4IBjziA0BZXQgegwCIAqiiATKBik0BjOf0YjN~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=x1XnMozvYs74CfcWOrWGJ3PRd3E%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113736E653E45E5A5C2836EA72
7463046146127170835,工程车儿童汽车动画片，超级巨大拖车#儿童动画#少儿动画片推荐#动画片儿童视频3-6岁#儿童动画片#工程车,2025-01-23 17:51:22,1682672134402156,哆啦A梦,,3711,40,1356,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oU5k5PPQqaZAiSKEXIQCZARPTS2IIPwBiE3AI~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=8ASviso1gwBG4HCr%2FCU71PlTfMk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131138245A16EB309E686D3A30EE
7487428445039906058,#儿童工程车动画片大全 #儿童启蒙早教益智动画片 #少儿益智动漫推荐 #挖土机挖沙子视频 #儿童益智,2025-03-30 10:46:37,2980145787058155,么么叽,,118,1,34,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocoz6iBeNBzPe1AwsgarA8JrIvLFOVAii8IoiB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=6okFDeibqQ5kS9OeGpAdVvItxtE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131139239EEF34EFF9585B390C4B
7490533266311679247,"吉米睡前故事《吃果冻千万不可以一口吞》#儿童睡前故事 #动画小故事 #动画 #安全教育 #哄睡 
6岁儿童睡前童话故事大全绘本书推荐6到12岁有声版文字版有趣的幼稚的故事儿童
早教益智动画 7-12岁原创儿童益智早教
故事动画 4-6岁幼少儿童有趣的晚安绘本
小故事读物 睡前故事 小故事大道理绘本
故事童话故事 亲子阅读伴读性格培养语言
表达能力 家庭教育 孩子教育 育儿 家长必读 孩子读物",2025-04-07 19:34:59,2476545909457596,吉米睡前故事,,951,38,542,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o0P5PHK4gT3YC7yBgbuOeBAeH7LZ8aea1A2GBI~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=hc1taG1pE2Km4WmBosd7iGpkubo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131139367AB193972D7D7A388DEB
7486676250036063499,#儿童视频3-8岁益智动画 #亲子互动#萌娃 #儿童乐趣,2025-03-28 10:07:55,3283620524466931,我是小舞,,2555,15,919,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/osW1BnfzfABWCiDJAIlmQzQg5F9Fg51VoDEQAW~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=yrLkMiGun6pUqLmgbu%2BNKF0mecw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413113948CC3204BA727F9D3872DA
7487885132871814437, #儿童动画 #3到6岁儿童益智早教动画 #儿童视频 #益智动画 #3-6岁儿童益智动画片,2025-03-31 16:20:20,7456627830921053244,拉姆快乐,,5029,17,1215,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ognNCfUclBCQlAF9lA2Q8IyD06AAgtfPhAoDEG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=zfwSOqUVfgMTSIgF11cPy3GZDrk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311400063E3D5B487987E3991F4
7489692361069513984, #儿童动画 #0-6岁益智动画视频 #儿童动画片0-3岁益智 #儿童动画小视频 #启蒙益智动画,2025-04-05 13:16:31,3833346852920387,小新与小白,,15037,205,4520,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oYYCUwAgQbMA4GaWXeCPvPekFHvB7BF4ghWA8f~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=ZPqptCU1%2Fba5punUKFifMQ5HhDM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311402237CE30E92DD4FE391D7A
7487164188666744118,#小猪佩奇#佩奇突然发现猪爸变异了 #芒果影视推广计划#,2025-03-29 17:41:17,94564206999,动画片,,201,0,85,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocrAxjF5hQDOP2BAAMegfPEFnnQ69Q9AD5D8wB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=%2FXGVwb24ira9w0FZbWOcyDG4Bw4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131140347860F41021D33D39C108
7482967376942746940,#上热门 #佩奇乔治,2025-03-18 10:15:22,2856974175452841,久绊,,27042,10433,6334,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oQwst0DpIFAcIVC2UAEe21ASEeNpf9OYnWz7w4~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=Uw293SXr8S42SzwAiesaoGmJSeQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413114047AA7524C8EA3AE13A374C
7473075397228301577,蛋仔惊现小猪佩奇-规则怪谈！#蛋仔派对 #蛋仔派对地图推荐 #小猪佩奇 #儿童动画  #蛋仔蛇年巳不可挡,2025-02-19 18:32:16,3107646643635728,爆炸菠萝咩,,513,34,267,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oU571S1iMIwQZAbNzYACWBb7IgkY1IPyABvis~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=2YSX3lOlybohiy9sTCEeZ1JU%2Fcs%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413114058C45AC9E53470823A19AC
7477852246571568410,#小猪佩奇,2025-03-04 15:26:16,110277629492,粉色小猪宝,,905,25,355,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUf1GrDAAABiZigy4ABKNzIx4IzWCqe91isAjK~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=lDeN8jcFhj0fZs2MWa0WST6z558%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131141119AB11B19A12745397DAA
7490725821976497465,#内容启发搜索 #小猪佩奇,2025-04-08 08:12:12,110277629492,粉色小猪宝,,156,3,61,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogwEpdn4BZ94ElEAFGA79QQD0wSe9fYCIQfY48~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=LxkIRSg%2FCLLKw7odZbOfyVFnT%2Bc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20250413114123318434D7FDD16F3962DA
7490483926629092646,我居然变成天线宝宝了？ #打卡一百张蛋仔地图#蛋仔派对#蛋仔来到三次元#皮蛋节春日梦游 #内容启发搜索,2025-04-07 16:23:40,88422551655619,糖糖超爱玩,,3357,186,2142,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIKsPCNDnBFrC2WFEyB4fAQNAAsnf81g69QxnM~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=huEbieLVVxIMFH0lCMazVh0BX%2Fk%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131141350CE832D82818163B335C
7465935284329319699,小猪佩奇：毒液卷土重来 #小猪佩奇 #野猪佩奇 #佩奇乔治,2025-01-31 12:46:23,2986731411879832,稞米动漫城,,5410,189,3909,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ogshjJEQQAgnW6nfFqFC4AMC40VleAAUDBF9B4~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=XPBLrxGTLe921ZBV4%2FoRCeXnBac%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2025041311414796B9338C7632A9390908
7481113007611759881,汪汪队立大功：小砾化身僵尸，汪汪队团结一心能否找到破解之法？ #汪汪队立大功 #动漫推荐 #轻漫计划 #搞笑视频 #3到6岁儿童益智早教动画,2025-03-13 10:21:54,2289657558337432,汪汪队动画片,,1609,22,737,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o8eAgcIQQEAffgSekQLYSdbHKUIf3HAJGIPsCi~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=uhZP1yIbL5lXd0OxncmVHRj3kXQ%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131141598E39BB9999B73E378151
7478984625856072960,我通过看美腿找女朋友 #动画 #动漫 #伪人 #内容启发搜索,2025-03-07 16:42:02,64870507214,蜂舞漫游记,,6845,294,3766,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o81sVBJzzTAQymGKB8iighBwA5AeWsFIIAfFCV~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1745722800&x-signature=p3EAZQ97oquWD7djLhl6Y2nut%2FA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202504131142118DDE11A8BE19B1386D34
